0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
"U.S. Home Price and Related data, for Figure 3.1 in Robert J. Shiller, Irrational Exuberance, 3rd. Edition, Princeton University Press, 2015, as updated by author",,,,,,,,,,,,,,,,,,
See the book for description of data.,,,,"Update Nominal Home Price Index, Click Additional Information, National Index: https://www.spglobal.com/spdji/en/indices/indicators/sp-corelogic-case-shiller-us-national-home-price-nsa-index/#data",,,,,,,,,,,,,,
"Monthly data from January 1953 for prices, all other data are annual.",,,,,,,,Nominal,,,,,,,,,,
,Real,,Real,,,,,Home,,,Nominal,,,Consumer,,,,
,Home,,Building,U.S.,,,,Price,HPI,,Building,,,Price,CPI Annual&,,,
,Price,,Cost,Population,,Long Rate,,Index,Source ,,Cost,Build Cost,,Index,Quarterly,,,CPI
Date,Index,Date,Index,Millions,Long Rate,Source,Date,From fig2.1Revised2011.xls,,Date,Index,Source,Date,,Source,,Date,Annual
2005.7083333332855,191.16674243151573,,,,,,2005.7083333332855,177.611,S&P/CoreLogic/Case-Shiller,,,,2005.7083333332855,198.8,BLS,,,
2005.7916666666188,192.00741742223587,,,,,,2005.7916666666188,178.75099999999998,S&P/CoreLogic/Case-Shiller,,,,2005.7916666666188,199.2,BLS,,,
2005.874999999952,194.56052937266978,,,,,,2005.874999999952,179.673,S&P/CoreLogic/Case-Shiller,,,,2005.874999999952,197.6,BLS,,,
2005.9583333332853,195.82329705966038,,,,,,2005.9583333332853,180.107,S&P/CoreLogic/Case-Shiller,,,,2005.9583333332853,196.8,BLS,,,
2006.0416666666185,195.12001691028732,,,,,,2006.0416666666185,180.828,S&P/CoreLogic/Case-Shiller,,,,2006.0416666666185,198.3,BLS,,,
2006.1249999999518,195.45087655293062,,,,,,2006.1249999999518,181.5,S&P/CoreLogic/Case-Shiller,,,,2006.1249999999518,198.7,BLS,,,
2006.208333333285,195.71349023989697,,,,,,2006.208333333285,182.75,S&P/CoreLogic/Case-Shiller,,,,2006.208333333285,199.8,BLS,,,
2006.2916666666183,195.01589604380837,,,,,,2006.2916666666183,183.648,S&P/CoreLogic/Case-Shiller,,,,2006.2916666666183,201.5,BLS,,,
2006.3749999999516,194.82632714651953,,,,,,2006.3749999999516,184.38,S&P/CoreLogic/Case-Shiller,,,,2006.3749999999516,202.5,BLS,,,
2006.4583333332848,194.61835746015993,,,,,,2006.4583333332848,184.547,S&P/CoreLogic/Case-Shiller,,,,2006.4583333332848,202.9,BLS,,,
2006.541666666618,194.1076319668399,,,,,,2006.541666666618,184.607,S&P/CoreLogic/Case-Shiller,,,,2006.541666666618,203.5,BLS,,,
2006.6249999999513,193.51381362336636,,,,,,2006.6249999999513,184.40400000000002,S&P/CoreLogic/Case-Shiller,,,,2006.6249999999513,203.9,BLS,,,
2006.7083333332846,194.25031134316208,,,,,,2006.7083333332846,184.19799999999998,S&P/CoreLogic/Case-Shiller,,,,2006.7083333332846,202.9,BLS,,,
2006.7916666666179,195.156472089804,,,,,,2006.7916666666179,184.054,S&P/CoreLogic/Case-Shiller,,,,2006.7916666666179,201.8,BLS,,,
2006.8749999999511,194.9989056364165,,,,,,2006.8749999999511,183.632,S&P/CoreLogic/Case-Shiller,,,,2006.8749999999511,201.5,BLS,,,
2006.9583333332844,194.28276691087822,,,,,,2006.9583333332844,183.23,S&P/CoreLogic/Case-Shiller,,,,2006.9583333332844,201.8,BLS,,,
2007.0416666666176,193.15134272337954,,,,,,2007.0416666666176,182.71900000000002,S&P/CoreLogic/Case-Shiller,,,,2007.0416666666176,202.416,BLS,,,
2007.124999999951,191.8636989457051,,,,,,2007.124999999951,182.472,S&P/CoreLogic/Case-Shiller,,,,2007.124999999951,203.499,BLS,,,
2007.2083333332841,189.84274023906593,,,,,,2007.2083333332841,182.19400000000002,S&P/CoreLogic/Case-Shiller,,,,2007.2083333332841,205.352,BLS,,,
2007.2916666666174,188.55222945994362,,,,,,2007.2916666666174,182.13099999999997,S&P/CoreLogic/Case-Shiller,,,,2007.2916666666174,206.686,BLS,,,
2007.3749999999507,187.1528825876266,,,,,,2007.3749999999507,181.88400000000001,S&P/CoreLogic/Case-Shiller,,,,2007.3749999999507,207.949,BLS,,,
2007.458333333284,186.43760601669754,,,,,,2007.458333333284,181.54,S&P/CoreLogic/Case-Shiller,,,,2007.458333333284,208.352,BLS,,,
2007.5416666666172,185.92314360088162,,,,,,2007.5416666666172,180.993,S&P/CoreLogic/Case-Shiller,,,,2007.5416666666172,208.299,BLS,,,
2007.6249999999504,185.48362772218604,,,,,,2007.6249999999504,180.234,S&P/CoreLogic/Case-Shiller,,,,2007.6249999999504,207.917,BLS,,,
2007.7083333332837,183.83158683607445,,,,,,2007.7083333332837,179.12099999999998,S&P/CoreLogic/Case-Shiller,,,,2007.7083333332837,208.49,BLS,,,
2007.791666666617,181.80879606220014,,,,,,2007.791666666617,177.52900000000002,S&P/CoreLogic/Case-Shiller,,,,2007.791666666617,208.936,BLS,,,
2007.8749999999502,178.32452972880805,,,,,,2007.8749999999502,175.16099999999997,S&P/CoreLogic/Case-Shiller,,,,2007.8749999999502,210.177,BLS,,,
2007.9583333332835,176.58707083336324,,,,,,2007.9583333332835,173.338,S&P/CoreLogic/Case-Shiller,,,,2007.9583333332835,210.036,BLS,,,
2008.0416666666167,173.42269830476596,,,,,,2008.0416666666167,171.078,S&P/CoreLogic/Case-Shiller,,,,2008.0416666666167,211.08,BLS,,,
2008.12499999995,171.01420541775045,,,,,,2008.12499999995,169.192,S&P/CoreLogic/Case-Shiller,,,,2008.12499999995,211.693,BLS,,,
2008.2083333332832,168.2548752844656,,,,,,2008.2083333332832,167.905,S&P/CoreLogic/Case-Shiller,,,,2008.2083333332832,213.528,BLS,,,
2008.2916666666165,166.66289318531264,,,,,,2008.2916666666165,167.325,S&P/CoreLogic/Case-Shiller,,,,2008.2916666666165,214.823,BLS,,,
2008.3749999999498,164.9718827365845,,,,,,2008.3749999999498,167.02200000000002,S&P/CoreLogic/Case-Shiller,,,,2008.3749999999498,216.632,BLS,,,
2008.458333333283,162.85275687926142,,,,,,2008.458333333283,166.53799999999998,S&P/CoreLogic/Case-Shiller,,,,2008.458333333283,218.815,BLS,,,
2008.5416666666163,161.19955228348857,,,,,,2008.5416666666163,165.713,S&P/CoreLogic/Case-Shiller,,,,2008.5416666666163,219.964,BLS,,,
2008.6249999999495,160.44405916009825,,,,,,2008.6249999999495,164.278,S&P/CoreLogic/Case-Shiller,,,,2008.6249999999495,219.086,BLS,,,
2008.7083333332828,158.3522813097696,,,,,,2008.7083333332828,161.912,S&P/CoreLogic/Case-Shiller,,,,2008.7083333332828,218.783,BLS,,,
2008.791666666616,157.25217613108464,,,,,,2008.791666666616,159.16299999999998,S&P/CoreLogic/Case-Shiller,,,,2008.791666666616,216.573,BLS,,,
2008.8749999999493,157.20829093185432,,,,,,2008.8749999999493,156.071,S&P/CoreLogic/Case-Shiller,,,,2008.8749999999493,212.425,BLS,,,
2008.9583333332826,155.262394180886,,,,,,2008.9583333332826,152.545,S&P/CoreLogic/Case-Shiller,,,,2008.9583333332826,210.228,BLS,,,
2009.0416666666158,151.36389426123412,,,,,,2009.0416666666158,149.362,S&P/CoreLogic/Case-Shiller,,,,2009.0416666666158,211.143,BLS,,,
2009.124999999949,148.85626723430352,,,,,,2009.124999999949,147.618,S&P/CoreLogic/Case-Shiller,,,,2009.124999999949,212.193,BLS,,,
2009.2083333332823,147.3856101858355,,,,,,2009.2083333332823,146.515,S&P/CoreLogic/Case-Shiller,,,,2009.2083333332823,212.709,BLS,,,
2009.2916666666156,147.44806873317367,,,,,,2009.2916666666156,146.94299999999998,S&P/CoreLogic/Case-Shiller,,,,2009.2916666666156,213.24,BLS,,,
2009.3749999999488,148.25102394992405,,,,,,2009.3749999999488,148.17,S&P/CoreLogic/Case-Shiller,,,,2009.3749999999488,213.856,BLS,,,
2009.458333333282,148.60243473939568,,,,,,2009.458333333282,149.797,S&P/CoreLogic/Case-Shiller,,,,2009.458333333282,215.693,BLS,,,
2009.5416666666154,149.78433904679972,,,,,,2009.5416666666154,150.749,S&P/CoreLogic/Case-Shiller,,,,2009.5416666666154,215.351,BLS,,,
2009.6249999999486,149.36884545380695,,,,,,2009.6249999999486,150.668,S&P/CoreLogic/Case-Shiller,,,,2009.6249999999486,215.834,BLS,,,
2009.7083333332819,148.2431070337681,,,,,,2009.7083333332819,149.626,S&P/CoreLogic/Case-Shiller,,,,2009.7083333332819,215.969,BLS,,,
2009.7916666666151,147.06909512239855,,,,,,2009.7916666666151,148.584,S&P/CoreLogic/Case-Shiller,,,,2009.7916666666151,216.177,BLS,,,
2009.8749999999484,146.32611868459196,,,,,,2009.8749999999484,147.938,S&P/CoreLogic/Case-Shiller,,,,2009.8749999999484,216.33,BLS,,,
2009.9583333332816,145.32194048381555,,,,,,2009.9583333332816,146.664,S&P/CoreLogic/Case-Shiller,,,,2009.9583333332816,215.949,BLS,,,
2010.041666666615,143.1868024711444,,,,,,2010.041666666615,145.003,S&P/CoreLogic/Case-Shiller,,,,2010.041666666615,216.687,BLS,,,
2010.1249999999482,141.227019350192,,,,,,2010.1249999999482,143.054,S&P/CoreLogic/Case-Shiller,,,,2010.1249999999482,216.741,BLS,,,
2010.2083333332814,141.18334570478714,,,,,,2010.2083333332814,143.597,S&P/CoreLogic/Case-Shiller,,,,2010.2083333332814,217.631,BLS,,,
2010.2916666666147,142.71111671674743,,,,,,2010.2916666666147,145.403,S&P/CoreLogic/Case-Shiller,,,,2010.2916666666147,218.009,BLS,,,
2010.374999999948,144.20504165955646,,,,,,2010.374999999948,147.039,S&P/CoreLogic/Case-Shiller,,,,2010.374999999948,218.178,BLS,,,
2010.4583333332812,144.9987823107124,,,,,,2010.4583333332812,147.704,S&P/CoreLogic/Case-Shiller,,,,2010.4583333332812,217.965,BLS,,,
2010.5416666666144,144.83078089785212,,,,,,2010.5416666666144,147.564,S&P/CoreLogic/Case-Shiller,,,,2010.5416666666144,218.011,BLS,,,
2010.6249999999477,143.51767246404202,,,,,,2010.6249999999477,146.428,S&P/CoreLogic/Case-Shiller,,,,2010.6249999999477,218.312,BLS,,,
2010.708333333281,141.65340118032952,,,,,,2010.708333333281,144.61,S&P/CoreLogic/Case-Shiller,,,,2010.708333333281,218.439,BLS,,,
2010.7916666666142,140.0312526143682,,,,,,2010.7916666666142,143.132,S&P/CoreLogic/Case-Shiller,,,,2010.7916666666142,218.711,BLS,,,
2010.8749999999475,138.69226979536202,,,,,,2010.8749999999475,141.82299999999998,S&P/CoreLogic/Case-Shiller,,,,2010.8749999999475,218.803,BLS,,,
2010.9583333332807,137.29163347224363,,,,,,2010.9583333332807,140.632,S&P/CoreLogic/Case-Shiller,,,,2010.9583333332807,219.179,BLS,,,
2011.041666666614,135.09493549881103,,,,,,2011.041666666614,139.041,S&P/CoreLogic/Case-Shiller,,,,2011.041666666614,220.223,BLS,,,
2011.1249999999472,133.17026099083427,,,,,,2011.1249999999472,137.736,S&P/CoreLogic/Case-Shiller,,,,2011.1249999999472,221.309,BLS,,,
2011.2083333332805,131.93499646750692,,,,,,2011.2083333332805,137.789,S&P/CoreLogic/Case-Shiller,,,,2011.2083333332805,223.467,BLS,,,
2011.2916666666138,132.39424820876025,,,,,,2011.2916666666138,139.159,S&P/CoreLogic/Case-Shiller,,,,2011.2916666666138,224.906,BLS,,,
2011.374999999947,133.22695333035992,,,,,,2011.374999999947,140.69299999999998,S&P/CoreLogic/Case-Shiller,,,,2011.374999999947,225.964,BLS,,,
2011.4583333332803,134.55567217262225,,,,,,2011.4583333332803,141.944,S&P/CoreLogic/Case-Shiller,,,,2011.4583333332803,225.722,BLS,,,
2011.5416666666135,134.81350495081924,,,,,,2011.5416666666135,142.342,S&P/CoreLogic/Case-Shiller,,,,2011.5416666666135,225.922,BLS,,,
2011.6249999999468,133.9166776410741,,,,,,2011.6249999999468,141.785,S&P/CoreLogic/Case-Shiller,,,,2011.6249999999468,226.545,BLS,,,
2011.70833333328,132.18963219971712,,,,,,2011.70833333328,140.16899999999998,S&P/CoreLogic/Case-Shiller,,,,2011.70833333328,226.889,BLS,,,
2011.7916666666133,130.8015114596577,,,,,,2011.7916666666133,138.411,S&P/CoreLogic/Case-Shiller,,,,2011.7916666666133,226.421,BLS,,,
2011.8749999999466,129.2624329817264,,,,,,2011.8749999999466,136.667,S&P/CoreLogic/Case-Shiller,,,,2011.8749999999466,226.23,BLS,,,
2011.9583333332798,128.16170701152654,,,,,,2011.9583333332798,135.16899999999998,S&P/CoreLogic/Case-Shiller,,,,2011.9583333332798,225.672,BLS,,,
2012.041666666613,126.65529229775596,,,,,,2012.041666666613,134.168,S&P/CoreLogic/Case-Shiller,,,,2012.041666666613,226.665,BLS,,,
2012.1249999999463,125.93841986822257,,,,,,2012.1249999999463,133.996,S&P/CoreLogic/Case-Shiller,,,,2012.1249999999463,227.663,BLS,,,
2012.2083333332796,126.73162071978825,,,,,,2012.2083333332796,135.864,S&P/CoreLogic/Case-Shiller,,,,2012.2083333332796,229.392,BLS,,,
2012.2916666666129,128.7743547071414,,,,,,2012.2916666666129,138.471,S&P/CoreLogic/Case-Shiller,,,,2012.2916666666129,230.085,BLS,,,
2012.374999999946,131.32500349036772,,,,,,2012.374999999946,141.048,S&P/CoreLogic/Case-Shiller,,,,2012.374999999946,229.815,BLS,,,
2012.4583333332794,133.49648446639134,,,,,,2012.4583333332794,143.17,S&P/CoreLogic/Case-Shiller,,,,2012.4583333332794,229.478,BLS,,,
2012.5416666666126,134.7548367596473,,,,,,2012.5416666666126,144.284,S&P/CoreLogic/Case-Shiller,,,,2012.5416666666126,229.104,BLS,,,
2012.6249999999459,134.40193192916826,,,,,,2012.6249999999459,144.707,S&P/CoreLogic/Case-Shiller,,,,2012.6249999999459,230.379,BLS,,,
2012.7083333332791,133.48308431341354,,,,,,2012.7083333332791,144.359,S&P/CoreLogic/Case-Shiller,,,,2012.7083333332791,231.407,BLS,,,
2012.7916666666124,133.1742614849254,,,,,,2012.7916666666124,143.969,S&P/CoreLogic/Case-Shiller,,,,2012.7916666666124,231.317,BLS,,,
2012.8749999999457,133.80082121250345,,,,,,2012.8749999999457,143.961,S&P/CoreLogic/Case-Shiller,,,,2012.8749999999457,230.221,BLS,,,
2012.958333333279,134.0754586289096,,,,,,2012.958333333279,143.868,S&P/CoreLogic/Case-Shiller,,,,2012.958333333279,229.601,BLS,,,
2013.0416666666122,134.0926843989439,,,,,,2013.0416666666122,144.312,S&P/CoreLogic/Case-Shiller,,,,2013.0416666666122,230.28,BLS,,,
2013.1249999999454,133.7858531915668,,,,,,2013.1249999999454,145.161,S&P/CoreLogic/Case-Shiller,,,,2013.1249999999454,232.166,BLS,,,
2013.2083333332787,136.00991807377054,,,,,,2013.2083333332787,147.96,S&P/CoreLogic/Case-Shiller,,,,2013.2083333332787,232.773,BLS,,,
2013.291666666612,138.91940116631483,,,,,,2013.291666666612,150.968,S&P/CoreLogic/Case-Shiller,,,,2013.291666666612,232.531,BLS,,,
2013.3749999999452,141.3280519053049,,,,,,2013.3749999999452,153.859,S&P/CoreLogic/Case-Shiller,,,,2013.3749999999452,232.945,BLS,,,
2013.4583333332785,143.3438379722949,,,,,,2013.4583333332785,156.428,S&P/CoreLogic/Case-Shiller,,,,2013.4583333332785,233.504,BLS,,,
2013.5416666666117,144.99205118655976,,,,,,2013.5416666666117,158.289,S&P/CoreLogic/Case-Shiller,,,,2013.5416666666117,233.596,BLS,,,
2013.624999999945,145.83154910453254,,,,,,2013.624999999945,159.39700000000002,S&P/CoreLogic/Case-Shiller,,,,2013.624999999945,233.877,BLS,,,
2013.7083333332782,145.9161887862008,,,,,,2013.7083333332782,159.675,S&P/CoreLogic/Case-Shiller,,,,2013.7083333332782,234.149,BLS,,,
2013.7916666666115,146.18482389257517,,,,,,2013.7916666666115,159.55700000000002,S&P/CoreLogic/Case-Shiller,,,,2013.7916666666115,233.546,BLS,,,
2013.8749999999447,146.3059013848073,,,,,,2013.8749999999447,159.363,S&P/CoreLogic/Case-Shiller,,,,2013.8749999999447,233.069,BLS,,,
2013.958333333278,146.2422510956025,,,,,,2013.958333333278,159.28,S&P/CoreLogic/Case-Shiller,,,,2013.958333333278,233.049,BLS,,,
2014.0416666666113,145.78162232388635,,,,,,2014.0416666666113,159.369,S&P/CoreLogic/Case-Shiller,,,,2014.0416666666113,233.916,BLS,,,
2014.1249999999445,145.70294171116538,,,,,,2014.1249999999445,159.872,S&P/CoreLogic/Case-Shiller,,,,2014.1249999999445,234.781,BLS,,,
2014.2083333332778,145.96320976051058,,,,,,2014.2083333332778,161.189,S&P/CoreLogic/Case-Shiller,,,,2014.2083333332778,236.293,BLS,,,
2014.291666666611,147.09105476642497,,,,,,2014.291666666611,162.97,S&P/CoreLogic/Case-Shiller,,,,2014.291666666611,237.072,BLS,,,
2014.3749999999443,148.12162308948064,,,,,,2014.3749999999443,164.685,S&P/CoreLogic/Case-Shiller,,,,2014.3749999999443,237.9,BLS,,,
2014.4583333332776,149.2198752886265,,,,,,2014.4583333332776,166.215,S&P/CoreLogic/Case-Shiller,,,,2014.4583333332776,238.343,BLS,,,
2014.5416666666108,150.10796950822012,,,,,,2014.5416666666108,167.139,S&P/CoreLogic/Case-Shiller,,,,2014.5416666666108,238.25,BLS,,,
2014.624999999944,150.64252229288468,,,,,,2014.624999999944,167.454,S&P/CoreLogic/Case-Shiller,,,,2014.624999999944,237.852,BLS,,,
2014.7083333332773,150.34046361338662,,,,,,2014.7083333332773,167.24400000000003,S&P/CoreLogic/Case-Shiller,,,,2014.7083333332773,238.031,BLS,,,
2014.7916666666106,150.4208170313091,,,,,,2014.7916666666106,166.91299999999998,S&P/CoreLogic/Case-Shiller,,,,2014.7916666666106,237.433,BLS,,,
2014.8749999999438,151.00817144789866,,,,,,2014.8749999999438,166.66,S&P/CoreLogic/Case-Shiller,,,,2014.8749999999438,236.151,BLS,,,
2014.958333333277,151.68885769407294,,,,,,2014.958333333277,166.46200000000002,S&P/CoreLogic/Case-Shiller,,,,2014.958333333277,234.812,BLS,,,
2015.0416666666104,152.21379648368037,,,,,,2015.0416666666104,166.252,S&P/CoreLogic/Case-Shiller,,,,2015.0416666666104,233.707,BLS,,,
2015.1249999999436,151.90290397205737,,,,,,2015.1249999999436,166.63299999999998,S&P/CoreLogic/Case-Shiller,,,,2015.1249999999436,234.722,BLS,,,
2015.2083333332769,152.32451435171782,,,,,,2015.2083333332769,168.09,S&P/CoreLogic/Case-Shiller,,,,2015.2083333332769,236.119,BLS,,,
2015.2916666666101,153.71570098447103,,,,,,2015.2916666666101,169.97,S&P/CoreLogic/Case-Shiller,,,,2015.2916666666101,236.599,BLS,,,
2015.3749999999434,154.62774235292136,,,,,,2015.3749999999434,171.85,S&P/CoreLogic/Case-Shiller,,,,2015.3749999999434,237.805,BLS,,,
2015.4583333332766,155.5235165905078,,,,,,2015.4583333332766,173.451,S&P/CoreLogic/Case-Shiller,,,,2015.4583333332766,238.638,BLS,,,
2015.54166666661,156.45091492536932,,,,,,2015.54166666661,174.497,S&P/CoreLogic/Case-Shiller,,,,2015.54166666661,238.654,BLS,,,
2015.6249999999432,157.06965831687938,,,,,,2015.6249999999432,174.93900000000002,S&P/CoreLogic/Case-Shiller,,,,2015.6249999999432,238.316,BLS,,,
2015.7083333332764,157.41077894621105,,,,,,2015.7083333332764,175.046,S&P/CoreLogic/Case-Shiller,,,,2015.7083333332764,237.945,BLS,,,
2015.7916666666097,157.48699381097535,,,,,,2015.7916666666097,175.05200000000002,S&P/CoreLogic/Case-Shiller,,,,2015.7916666666097,237.838,BLS,,,
2015.874999999943,157.90394679998917,,,,,,2015.874999999943,175.145,S&P/CoreLogic/Case-Shiller,,,,2015.874999999943,237.336,BLS,,,
2015.9583333332762,158.42184894282576,,,,,,2015.9583333332762,175.11900000000003,S&P/CoreLogic/Case-Shiller,,,,2015.9583333332762,236.525,BLS,,,
2016.0416666666094,158.0890440438706,,,,,,2016.0416666666094,175.04,S&P/CoreLogic/Case-Shiller,,,,2016.0416666666094,236.916,BLS,,,
2016.1249999999427,158.18012378065552,,,,,,2016.1249999999427,175.285,S&P/CoreLogic/Case-Shiller,,,,2016.1249999999427,237.111,BLS,,,
2016.208333333276,158.68710480612606,,,,,,2016.208333333276,176.604,S&P/CoreLogic/Case-Shiller,,,,2016.208333333276,238.132,BLS,,,
2016.2916666666092,159.63123293375938,,,,,,2016.2916666666092,178.497,S&P/CoreLogic/Case-Shiller,,,,2016.2916666666092,239.261,BLS,,,
2016.3749999999425,160.63313109097487,,,,,,2016.3749999999425,180.34400000000002,S&P/CoreLogic/Case-Shiller,,,,2016.3749999999425,240.229,BLS,,,
2016.4583333332757,161.50288325101565,,,,,,2016.4583333332757,181.916,S&P/CoreLogic/Case-Shiller,,,,2016.4583333332757,241.018,BLS,,,
2016.541666666609,162.74634724373752,,,,,,2016.541666666609,183.02,S&P/CoreLogic/Case-Shiller,,,,2016.541666666609,240.628,BLS,,,
2016.6249999999422,163.1638195809752,,,,,,2016.6249999999422,183.658,S&P/CoreLogic/Case-Shiller,,,,2016.6249999999422,240.849,BLS,,,
2016.7083333332755,163.02953649019486,,,,,,2016.7083333332755,183.94799999999998,S&P/CoreLogic/Case-Shiller,,,,2016.7083333332755,241.428,BLS,,,
2016.7916666666088,162.89292102514227,,,,,,2016.7916666666088,184.023,S&P/CoreLogic/Case-Shiller,,,,2016.7916666666088,241.729,BLS,,,
2016.874999999942,163.33463918170472,,,,,,2016.874999999942,184.235,S&P/CoreLogic/Case-Shiller,,,,2016.874999999942,241.353,BLS,,,
2016.9583333332753,163.4336314847811,,,,,,2016.9583333332753,184.407,S&P/CoreLogic/Case-Shiller,,,,2016.9583333332753,241.432,BLS,,,
2017.0416666666085,162.7087481759218,,,,,,2017.0416666666085,184.65900000000002,S&P/CoreLogic/Case-Shiller,,,,2017.0416666666085,242.839,BLS,,,
2017.1249999999418,162.52081365339163,,,,,,2017.1249999999418,185.02599999999998,S&P/CoreLogic/Case-Shiller,,,,2017.1249999999418,243.603,BLS,,,
2017.208333333275,163.7132043737799,,,,,,2017.208333333275,186.535,S&P/CoreLogic/Case-Shiller,,,,2017.208333333275,243.801,BLS,,,
2017.2916666666083,164.99238692259593,,,,,,2017.2916666666083,188.55,S&P/CoreLogic/Case-Shiller,,,,2017.2916666666083,244.524,BLS,,,
2017.3749999999416,166.59835968241805,,,,,,2017.3749999999416,190.548,S&P/CoreLogic/Case-Shiller,,,,2017.3749999999416,244.733,BLS,,,
2017.4583333332748,167.9568149489455,,,,,,2017.4583333332748,192.27599999999998,S&P/CoreLogic/Case-Shiller,,,,2017.4583333332748,244.955,BLS,,,
2017.541666666608,169.16192875781576,,,,,,2017.541666666608,193.52200000000002,S&P/CoreLogic/Case-Shiller,,,,2017.541666666608,244.786,BLS,,,
2017.6249999999413,169.3846068955637,,,,,,2017.6249999999413,194.357,S&P/CoreLogic/Case-Shiller,,,,2017.6249999999413,245.519,BLS,,,
2017.7083333332746,168.8990418513231,,,,,,2017.7083333332746,194.826,S&P/CoreLogic/Case-Shiller,,,,2017.7083333332746,246.819,BLS,,,
2017.7916666666079,169.23660789645788,,,,,,2017.7916666666079,195.092,S&P/CoreLogic/Case-Shiller,,,,2017.7916666666079,246.663,BLS,,,
2017.874999999941,169.5491104994641,,,,,,2017.874999999941,195.457,S&P/CoreLogic/Case-Shiller,,,,2017.874999999941,246.669,BLS,,,
2017.9583333332744,169.99167971602506,,,,,,2017.9583333332744,195.852,S&P/CoreLogic/Case-Shiller,,,,2017.9583333332744,246.524,BLS,,,
2018.0416666666076,169.30197888005193,,,,,,2018.0416666666076,196.12,S&P/CoreLogic/Case-Shiller,,,,2018.0416666666076,247.867,BLS,,,
2018.1249999999409,169.21574776261335,,,,,,2018.1249999999409,196.90900000000002,S&P/CoreLogic/Case-Shiller,,,,2018.1249999999409,248.991,BLS,,,
2018.2083333332741,170.26502918478647,,,,,,2018.2083333332741,198.578,S&P/CoreLogic/Case-Shiller,,,,2018.2083333332741,249.554,BLS,,,
2018.2916666666074,171.33566616875018,,,,,,2018.2916666666074,200.62099999999998,S&P/CoreLogic/Case-Shiller,,,,2018.2916666666074,250.546,BLS,,,
2018.3749999999407,172.19009673855885,,,,,,2018.3749999999407,202.46,S&P/CoreLogic/Case-Shiller,,,,2018.3749999999407,251.588,BLS,,,
2018.458333333274,173.2687575910256,,,,,,2018.458333333274,204.053,S&P/CoreLogic/Case-Shiller,,,,2018.458333333274,251.989,BLS,,,
2018.5416666666072,174.02888170073302,,,,,,2018.5416666666072,204.96200000000002,S&P/CoreLogic/Case-Shiller,,,,2018.5416666666072,252.006,BLS,,,
2018.6249999999404,174.25302854046242,,,,,,2018.6249999999404,205.34,S&P/CoreLogic/Case-Shiller,,,,2018.6249999999404,252.146,BLS,,,
2018.7083333332737,174.08976778447717,,,,,,2018.7083333332737,205.386,S&P/CoreLogic/Case-Shiller,,,,2018.7083333332737,252.439,BLS,,,
2018.791666666607,173.77850416209017,,,,,,2018.791666666607,205.38099999999997,S&P/CoreLogic/Case-Shiller,,,,2018.791666666607,252.885,BLS,,,
2018.8749999999402,174.13922559692253,,,,,,2018.8749999999402,205.118,S&P/CoreLogic/Case-Shiller,,,,2018.8749999999402,252.038,BLS,,,
2018.9583333332735,174.34886025033666,,,,,,2018.9583333332735,204.709,S&P/CoreLogic/Case-Shiller,,,,2018.9583333332735,251.233,BLS,,,
2019.0416666666067,173.59714504427973,,,,,,2019.0416666666067,204.215,S&P/CoreLogic/Case-Shiller,,,,2019.0416666666067,251.712,BLS,,,
2019.12499999994,173.0594297101408,,,,,,2019.12499999994,204.44299999999998,S&P/CoreLogic/Case-Shiller,,,,2019.12499999994,252.776,BLS,,,
2019.2083333332732,173.22244497979761,,,,,,2019.2083333332732,205.79,S&P/CoreLogic/Case-Shiller,,,,2019.2083333332732,254.202,BLS,,,
2019.2916666666065,173.91099999195862,,,,,,2019.2916666666065,207.702,S&P/CoreLogic/Case-Shiller,,,,2019.2916666666065,255.548,BLS,,,
2019.3749999999397,174.9310608308961,,,,,,2019.3749999999397,209.365,S&P/CoreLogic/Case-Shiller,,,,2019.3749999999397,256.092,BLS,,,
2019.458333333273,175.93041283132018,,,,,,2019.458333333273,210.60299999999998,S&P/CoreLogic/Case-Shiller,,,,2019.458333333273,256.143,BLS,,,
2019.5416666666063,176.2649144291466,,,,,,2019.5416666666063,211.356,S&P/CoreLogic/Case-Shiller,,,,2019.5416666666063,256.571,BLS,,,
2019.6249999999395,176.57325691099223,,,,,,2019.6249999999395,211.715,S&P/CoreLogic/Case-Shiller,,,,2019.6249999999395,256.558,BLS,,,
2019.7083333332728,176.58253403969283,,,,,,2019.7083333332728,211.892,S&P/CoreLogic/Case-Shiller,,,,2019.7083333332728,256.759,BLS,,,
2019.791666666606,176.2562478851892,,,,,,2019.791666666606,211.984,S&P/CoreLogic/Case-Shiller,,,,2019.791666666606,257.346,BLS,,,
2019.8749999999393,176.46478593770564,,,,,,2019.8749999999393,212.12099999999998,S&P/CoreLogic/Case-Shiller,,,,2019.8749999999393,257.208,BLS,,,
2019.9583333332725,176.73372070352355,,,,,,2019.9583333332725,212.25099999999998,S&P/CoreLogic/Case-Shiller,,,,2019.9583333332725,256.974,BLS,,,
2020.0416666666058,176.18505475750393,,,,,,2020.0416666666058,212.41299999999998,S&P/CoreLogic/Case-Shiller,,,,2020.0416666666058,257.971,BLS,,,
2020.124999999939,176.3834594363227,,,,,,2020.124999999939,213.235,S&P/CoreLogic/Case-Shiller,,,,2020.124999999939,258.678,BLS,1.0,,
